210654,233736,AAPL,164.616,50
82373,143165,AAPL,181.02,50
82373,249218,AAPL,181.32,50
200664,144175,AAPL,132.436,50
81151,144175,AAPL,132.436,50
81151,175203,AAPL,102.195,50
60536,175203,AAPL,102.195,50
219353,148187,AAPL,156.679,50
20818,148187,AAPL,156.679,50
20818,164307,AAPL,168.447,50
18606,164307,AAPL,168.447,50
18606,178820,AAPL,147.218,50
88493,178820,AAPL,147.218,50
35428,250026,AAPL,172.496,50
35428,159128,AAPL,177.441,50
86152,159128,AAPL,177.441,50
86152,170375,AAPL,181.524,50
10008,248290,AAPL,173.302,50
10008,143310,AAPL,175.442,50
288919,226495,AAPL,151.493,50
65810,114869,AAPL,152.148,100
34246,138418,AAPL,102.593,100
88493,203387,AAPL,106.525,50
267586,268224,AAPL,107.075,50
258588,107730,AAPL,108.864,50
247032,107730,AAPL,108.864,50
14432,177886,AAPL,129.784,100
283493,280398,AAPL,132.088,50
3831,191349,AAPL,113.92,100
6006,247292,AAPL,123.882,50
189,110947,AAPL,124.564,50
6006,110947,AAPL,124.564,50
5041,137195,AAPL,143.095,100
28088,156092,AAPL,104.578,100
81513,209219,AAPL,105.884,50
85907,142031,AAPL,147.472,100
238175,238187,AAPL,147.579,50
49951,155537,AAPL,111.755,100
46334,220952,AAPL,137.402,50
63815,121208,AAPL,138.466,100
31402,184183,AAPL,141.484,100
48895,212877,AAPL,146.101,50
559,166833,AAPL,148.285,100
286105,215815,AAPL,154.644,50
27091,152893,AAPL,157.671,100
80534,123751,AAPL,146.823,100
65193,151040,AAPL,108.256,100
18516,119466,AAPL,160.361,100
274953,233632,AAPL,160.88,50
284324,178278,AAPL,127.878,50
48895,178278,AAPL,127.878,50
257902,160041,AAPL,117.148,50
46334,291910,AAPL,117.558,50
53054,160041,AAPL,117.148,50
95486,184250,AAPL,139.495,100
294481,260524,AAPL,123.225,50
53054,137807,AAPL,123.941,50
228468,137807,AAPL,123.941,50
268362,184044,AAPL,171.584,50
18434,178305,AAPL,172.658,100
72929,295151,AAPL,157.928,50
36078,120345,AAPL,160.288,100
72929,262531,AAPL,147.935,50
45995,103020,AAPL,102.441,100
283540,193950,AAPL,149.732,50
21408,184044,AAPL,171.584,50
21408,193950,AAPL,149.732,50
53278,261706,AAPL,132.089,50
53278,139032,AAPL,132.369,50
236628,139032,AAPL,132.369,50
85446,169039,AAPL,153.994,100
263723,143310,AAPL,175.442,50
69258,102896,AAPL,178.816,100
71290,179045,AAPL,140.057,100
251592,216985,AAPL,142.458,50
61708,145450,AAPL,179.561,100
87402,170375,AAPL,181.524,50
295017,177285,AAPL,181.589,50
87402,177285,AAPL,181.589,50
3154,124070,AAPL,149.865,100
21568,205380,AAPL,150.677,50
21568,190517,AAPL,181.594,50
17281,265808,AAPL,159.512,50
36936,146526,AAPL,160.802,100
230179,162657,AAPL,147.733,50
17281,299239,AAPL,148.465,50
44365,162657,AAPL,147.733,50
98458,143889,AAPL,162.264,100
21178,122636,AAPL,148.546,100
20825,253417,AAPL,150.164,50
20825,116156,AAPL,165.062,50
44365,101108,AAPL,113.928,50
75740,253530,AAPL,115.324,50
75740,101108,AAPL,113.928,50
83356,116156,AAPL,165.062,50
83356,234568,AAPL,168.165,50
84112,159960,AAPL,137.978,100
236124,145984,AAPL,128.401,50
33420,145984,AAPL,128.401,50
33420,264774,AAPL,128.753,50
28659,164556,AAPL,119.691,100
20682,215558,AAPL,120.83,50
20682,165994,AAPL,105.898,50
269149,165994,AAPL,105.898,50
75496,236421,AAPL,175.078,50
75496,145411,AAPL,175.628,50
14571,175718,AAPL,107.21,100
289328,273700,AAPL,107.724,50
50427,206364,AAPL,140.62,50
50427,196098,AAPL,140.938,50
279339,196098,AAPL,140.938,50
8467,196724,AAPL,165.786,100
277622,127212,AAPL,118.793,50
38683,127212,AAPL,118.793,50
38683,235000,AAPL,131.077,50
32778,154351,AAPL,131.244,100
24910,114539,AAPL,171.084,100
275182,224848,AAPL,171.168,50
91295,147302,AAPL,173.591,100
5711,216760,AAPL,119.931,50
5711,137098,AAPL,120.855,50
298533,137098,AAPL,120.855,50
46505,274228,AAPL,121.332,50
46505,105846,AAPL,121.348,50
79985,105846,AAPL,121.348,50
79985,198964,AAPL,159.856,50
91771,198964,AAPL,159.856,50
91771,236646,AAPL,162.036,50
87776,121918,AAPL,144.662,100
260522,244450,AAPL,145.349,50
76489,187097,AAPL,174.351,100
249191,121951,AAPL,175.207,50
41801,277526,AAPL,149.176,50
41801,158970,AAPL,130.99,50
21166,213251,AAPL,133.771,50
21166,158970,AAPL,130.99,50
203521,196297,AAPL,150.458,50
60291,196297,AAPL,150.458,50
277320,156522,AAPL,151.213,50
60291,156522,AAPL,151.213,50
97269,140699,AAPL,129.882,100
287594,283573,AAPL,131.268,50
35358,100262,AAPL,159.133,100
63505,195835,AAPL,158.518,100
66985,208256,AAPL,158.876,50
66985,182479,AAPL,173.632,50
21332,268734,AAPL,140.681,50
21332,197272,AAPL,140.937,50
216807,197272,AAPL,140.937,50
5670,182479,AAPL,173.632,50
5670,166819,AAPL,174.822,50
235232,164186,AAPL,141.126,50
93870,196487,AAPL,124.201,100
89882,105925,AAPL,105.411,100
249176,164186,AAPL,141.126,50
93989,150811,AAPL,163.848,100
40952,107421,AAPL,110.271,100
85650,163550,AAPL,120.392,100
28087,145493,AAPL,124.859,100
298118,230455,AAPL,111.061,50
233427,158172,AAPL,114.631,50
60737,158172,AAPL,114.631,50
60737,167386,AAPL,123.394,50
299863,167386,AAPL,123.394,50
240399,194167,AAPL,133.878,50
42281,194167,AAPL,133.878,50
42281,180895,AAPL,110.79,50
56181,265411,AAPL,111.282,50
56181,180895,AAPL,110.79,50
272943,202286,AAPL,110.506,50
36707,182193,AAPL,112.886,100
71322,175866,AAPL,108.335,100
6922,197205,AAPL,116.206,100
260359,265679,AAPL,116.804,50
227652,149824,AAPL,121.719,50
342,149824,AAPL,121.719,50
342,280678,AAPL,99.4674,50
17683,183489,AAPL,101.251,100
69086,245559,AAPL,134.275,50
216566,111331,AAPL,134.623,50
69086,111331,AAPL,134.623,50
68919,174499,AAPL,132.933,100
54429,137655,AAPL,103.693,100
238857,292922,AAPL,133.662,50
38556,145505,AAPL,141.986,100
66582,278309,AAPL,147.892,50
66582,149126,AAPL,152.312,50
73657,294298,AAPL,106.983,50
280636,133063,AAPL,110.2,50
73657,133063,AAPL,110.2,50
55928,287973,AAPL,102.798,50
59348,113037,AAPL,105.31,100
17348,149126,AAPL,152.312,50
17348,123316,AAPL,123.43,50
262206,123316,AAPL,123.43,50
85148,101054,AAPL,155.737,100
76679,272782,AAPL,158.096,50
226993,190411,AAPL,158.368,50
76679,190411,AAPL,158.368,50
236767,272597,AAPL,118.04,50
35561,187508,AAPL,118.728,100
55928,133420,AAPL,111.78,50
70873,133420,AAPL,111.78,50
47434,130868,AAPL,166.515,100
53441,154028,AAPL,170.227,100
270163,120275,AAPL,171.119,50
44805,100426,AAPL,137.341,100
48914,186456,AAPL,136.827,100
89202,243233,AAPL,137.515,50
277316,174820,AAPL,163.844,50
89202,174820,AAPL,163.844,50
274332,193314,AAPL,138.4,50
267280,193314,AAPL,138.4,50
233913,150490,AAPL,141.932,50
51776,288623,AAPL,164.14,50
51776,150490,AAPL,141.932,50
90129,260725,AAPL,166.285,50
90129,179963,AAPL,168.587,50
18809,179963,AAPL,168.587,50
18809,120275,AAPL,171.119,50
4900,267131,AAPL,149.28,50
4900,168704,AAPL,151.103,50
71515,168704,AAPL,151.103,50
71515,257222,AAPL,171.394,50
54057,119931,AAPL,116.24,100
80195,131220,AAPL,132.433,100
80733,228694,AAPL,135.436,50
80733,187691,AAPL,101.178,50
91462,187691,AAPL,101.178,50
27472,141907,AAPL,172.534,100
61938,245047,AAPL,142.739,50
244554,111294,AAPL,149.963,50
41273,111294,AAPL,149.963,50
41273,206694,AAPL,121.479,50
61938,142026,AAPL,121.885,50
91462,142026,AAPL,121.885,50
283045,131001,AAPL,118.394,50
35535,200212,AAPL,121.06,50
35535,131001,AAPL,118.394,50
295003,147183,AAPL,160.619,50
23213,251511,AAPL,174.563,50
23213,147183,AAPL,160.619,50
53292,166819,AAPL,174.822,50
53292,240463,AAPL,174.894,50
37099,216224,AAPL,120.789,50
37099,185976,AAPL,122.943,50
280979,185976,AAPL,122.943,50
82654,121951,AAPL,175.207,50
82654,146220,AAPL,175.305,50
257243,146220,AAPL,175.305,50
33076,145411,AAPL,175.628,50
33076,244362,AAPL,176.327,50
284092,173761,AAPL,133.356,50
7639,235494,AAPL,135.113,50
7639,173761,AAPL,133.356,50
272954,156350,AAPL,133.788,50
90772,156350,AAPL,133.788,50
90772,169976,AAPL,108.998,50
48538,169976,AAPL,108.998,50
48538,185813,AAPL,125.567,50
49721,185813,AAPL,125.567,50
49721,221133,AAPL,109.767,50
14217,176150,AAPL,113.475,100
273531,285499,AAPL,127.34,50
261773,115130,AAPL,139.998,50
29431,153501,AAPL,149.266,100
16628,115130,AAPL,139.998,50
285850,161331,AAPL,162.27,50
16628,161331,AAPL,162.27,50
20614,100086,AAPL,113.936,100
43622,163342,AAPL,168.002,100
210092,134849,AAPL,176.923,50
286205,157810,AAPL,163.055,50
96136,183538,AAPL,103.85,100
39194,229739,AAPL,144.612,50
27910,147214,AAPL,144.704,100
39194,133404,AAPL,147.226,50
72954,133404,AAPL,147.226,50
72954,258207,AAPL,148.828,50
55654,147663,AAPL,102.065,100
87359,170717,AAPL,110.078,100
212939,157810,AAPL,163.055,50
16518,134849,AAPL,176.923,50
16518,270936,AAPL,177.428,50
36062,115808,AAPL,144.05,100
845,176421,AAPL,155.741,100
223196,144856,AAPL,130.959,50
283883,144856,AAPL,130.959,50
228358,160749,AAPL,154.9,50
61970,160749,AAPL,154.9,50
61970,168413,AAPL,132.975,50
38191,168413,AAPL,132.975,50
19092,113228,AAPL,166.002,100
38343,272031,AAPL,166.539,50
92707,168701,AAPL,167.439,100
25534,288101,AAPL,170.901,50
25534,140532,AAPL,173.186,50
38343,173114,AAPL,127.283,50
216761,271680,AAPL,128.224,50
38191,173114,AAPL,127.283,50
292743,118369,AAPL,118.252,50
67221,248365,AAPL,118.546,50
67221,118369,AAPL,118.252,50
273968,115606,AAPL,107.883,50
57907,249871,AAPL,109.167,50
57907,115606,AAPL,107.883,50
6360,161865,AAPL,101.589,100
88792,166210,AAPL,124.379,100
69385,160483,AAPL,147.623,100
19379,258906,AAPL,148.432,50
19379,246184,AAPL,164.375,50
74517,192061,AAPL,99.4755,100
34828,234567,AAPL,135.752,50
34828,206778,AAPL,124.247,50
240589,157452,AAPL,124.642,50
24203,157452,AAPL,124.642,50
62655,112237,AAPL,138.372,100
24203,297742,AAPL,101.828,50
16761,187714,AAPL,105.875,100
14638,192735,AAPL,138.651,100
245146,151821,AAPL,99.5718,50
41720,204675,AAPL,103.647,50
41720,151821,AAPL,99.5718,50
235390,257532,AAPL,167.431,50
46497,175623,AAPL,168.001,100
91703,105464,AAPL,168.768,100
292101,140532,AAPL,173.186,50
86463,144514,AAPL,138.272,100
279579,182758,AAPL,136.089,50
27596,182758,AAPL,136.089,50
27596,216960,AAPL,141.393,50
41893,158145,AAPL,176.593,100
17892,117379,AAPL,130.436,100
224422,190838,AAPL,121.962,50
3846,275468,AAPL,124.011,50
3846,190838,AAPL,121.962,50
46343,282053,AAPL,177.264,50
46343,151795,AAPL,177.527,50
61947,276612,AAPL,156.254,50
61947,260874,AAPL,102.604,50
76361,131456,AAPL,102.76,100
70873,123957,AAPL,105.22,50
243525,123957,AAPL,105.22,50
95936,175015,AAPL,158.92,100
270881,180095,AAPL,173.64,50
22913,225687,AAPL,173.827,50
22913,180095,AAPL,173.64,50
69555,248668,AAPL,168.245,50
69555,123759,AAPL,169.146,50
99861,123759,AAPL,169.146,50
99861,151795,AAPL,177.527,50
28719,233089,AAPL,177.881,50
238096,174143,AAPL,177.952,50
28719,174143,AAPL,177.952,50
8362,211592,AAPL,97.6137,50
16362,130441,AAPL,99.0423,100
73509,223753,AAPL,178.207,50
262139,119582,AAPL,179.291,50
73509,119582,AAPL,179.291,50
8362,280397,AAPL,107.759,50
13876,152848,AAPL,108.211,100
50059,112405,AAPL,107.609,100
70851,238746,AAPL,107.723,50
96078,114465,AAPL,123.144,100
5087,233199,AAPL,123.292,50
3183,140428,AAPL,138.517,100
5087,202196,AAPL,101.624,50
296656,185006,AAPL,102.456,50
70851,185006,AAPL,102.456,50
68640,253820,AAPL,103.985,50
25599,171259,AAPL,105.864,100
52324,263570,AAPL,163.194,50
52324,144658,AAPL,164.765,50
68640,107328,AAPL,99.2994,50
243998,268036,AAPL,101.725,50
87217,107328,AAPL,99.2994,50
8905,198937,AAPL,146.371,100
267620,264868,AAPL,107.883,50
87217,156912,AAPL,108.353,50
14177,156912,AAPL,108.353,50
42114,144658,AAPL,164.765,50
42114,251940,AAPL,180.044,50
55565,285097,AAPL,159.822,50
55565,161969,AAPL,160.13,50
56625,113937,AAPL,153.452,100
248686,161969,AAPL,160.13,50
242149,238609,AAPL,128.09,50
69820,106781,AAPL,133.001,100
288576,113950,AAPL,161.06,50
16077,119936,AAPL,180.34,100
48502,177916,AAPL,122.13,100
4757,113950,AAPL,161.06,50
59545,221152,AAPL,167.217,50
59545,170746,AAPL,167.363,50
4757,153319,AAPL,144.841,50
242756,153319,AAPL,144.841,50
35064,207294,AAPL,145.576,50
35064,185011,AAPL,105.128,50
98219,185011,AAPL,105.128,50
14889,114819,AAPL,147.456,100
95289,170746,AAPL,167.363,50
277094,145757,AAPL,176.777,50
95289,145757,AAPL,176.777,50
98219,152624,AAPL,102.65,50
81402,152624,AAPL,102.65,50
9425,155981,AAPL,162.184,100
91793,192220,AAPL,139.828,100
63907,252926,AAPL,164.323,50
230204,210622,AAPL,180.656,50
63907,188746,AAPL,180.869,50
23803,160589,AAPL,152.459,100
70578,211489,AAPL,152.793,50
70578,271478,AAPL,157.261,50
218037,180724,AAPL,120.567,50
40481,180724,AAPL,120.567,50
87204,258294,AAPL,143.08,50
87204,154682,AAPL,145.186,50
33958,100216,AAPL,143.594,100
9511,154682,AAPL,145.186,50
9511,265986,AAPL,156.091,50
226040,186553,AAPL,157.937,50
18094,143350,AAPL,139.125,100
85299,229557,AAPL,139.47,50
85299,193388,AAPL,134.705,50
275971,193388,AAPL,134.705,50
45963,186553,AAPL,157.937,50
45963,149699,AAPL,157.948,50
250357,149699,AAPL,157.948,50
47285,124049,AAPL,160.54,100
97819,113517,AAPL,141.176,100
263602,171888,AAPL,120.079,50
31691,171888,AAPL,120.079,50
247526,191066,AAPL,161.995,50
84590,191066,AAPL,161.995,50
31787,290273,AAPL,162.171,50
31787,110869,AAPL,163.241,50
84590,117508,AAPL,139.163,50
237840,117508,AAPL,139.163,50
31691,257857,AAPL,136.371,50
90874,183388,AAPL,137.352,100
79671,108420,AAPL,121.831,100
64175,241908,AAPL,122.638,50
46809,183478,AAPL,122.664,100
25545,192270,AAPL,159.463,100
87039,209691,AAPL,163.032,50
293404,110869,AAPL,163.241,50
87039,153528,AAPL,174.265,50
7247,257750,AAPL,131.368,50
64175,112494,AAPL,135.586,50
7247,112494,AAPL,135.586,50
51265,257572,AAPL,153.272,50
51265,153002,AAPL,153.343,50
51881,153002,AAPL,153.343,50
51881,181495,AAPL,158.691,50
61181,181495,AAPL,158.691,50
289204,206920,AAPL,158.918,50
61181,249223,AAPL,172.585,50
277184,195443,AAPL,127.494,50
36376,248536,AAPL,127.514,50
36376,195443,AAPL,127.494,50
54049,232433,AAPL,125.666,50
30468,153763,AAPL,126.856,100
54049,134422,AAPL,123.815,50
50336,255512,AAPL,124.944,50
50336,134422,AAPL,123.815,50
56371,140607,AAPL,140.266,100
288473,272257,AAPL,100.033,50
31155,162274,AAPL,100.167,100
40481,294338,AAPL,118.741,50
65988,191015,AAPL,119.53,100
7725,115676,AAPL,170.759,100
237689,265117,AAPL,170.859,50
265311,210441,AAPL,117.903,50
69606,127536,AAPL,119.756,100
273878,194091,AAPL,173.752,50
17410,153528,AAPL,174.265,50
17410,194091,AAPL,173.752,50
30560,161564,AAPL,156.416,100
95633,207330,AAPL,174.95,50
270727,158210,AAPL,175.789,50
95633,158210,AAPL,175.789,50
288863,264881,AAPL,117.853,50
61501,144850,AAPL,118.721,100
16390,135199,AAPL,177.707,100
82210,249087,AAPL,120.399,50
82210,147363,AAPL,120.52,50
41673,147363,AAPL,120.52,50
41673,192132,AAPL,133.195,50
200714,192132,AAPL,133.195,50
57505,289192,AAPL,159.246,50
57505,171897,AAPL,160.259,50
25920,171897,AAPL,160.259,50
204397,280783,AAPL,176.723,50
25920,146116,AAPL,177.399,50
35526,146116,AAPL,177.399,50
35526,188746,AAPL,180.869,50
30310,108054,AAPL,166.889,100
48722,151769,AAPL,123.336,100
267950,175914,AAPL,117.296,50
11451,229793,AAPL,118.131,50
11451,175914,AAPL,117.296,50
64031,119655,AAPL,171.221,100
98801,136716,AAPL,169.534,100
75526,214199,AAPL,155.492,50
58500,180639,AAPL,156.734,100
96276,274907,AAPL,170.396,50
247027,297039,AAPL,173.041,50
96276,107390,AAPL,176.295,50
75526,153691,AAPL,103.6,50
293097,237383,AAPL,104.887,50
60237,153691,AAPL,103.6,50
60237,158505,AAPL,113.23,50
64677,158505,AAPL,113.23,50
46043,107390,AAPL,176.295,50
46043,245866,AAPL,177.53,50
9560,194943,AAPL,179.045,100
64677,257394,AAPL,112.813,50
238383,128091,AAPL,115.863,50
81402,128091,AAPL,115.863,50
92432,138857,AAPL,181.34,100
268107,140601,AAPL,109.042,50
14177,230131,AAPL,109.745,50
46352,140601,AAPL,109.042,50
46352,131714,AAPL,108.023,50
46702,131714,AAPL,108.023,50
292979,270685,AAPL,115.367,50
54130,124373,AAPL,115.587,100
258335,132980,AAPL,129.361,50
51865,147532,AAPL,129.464,100
61493,177743,AAPL,120.58,100
77956,132980,AAPL,129.361,50
77956,246557,AAPL,130.355,50
72354,232633,AAPL,137.645,50
271406,189288,AAPL,141.2,50
65284,174197,AAPL,152.006,100
80936,189288,AAPL,141.2,50
80936,268192,AAPL,165.626,50
72354,119514,AAPL,125.432,50
205431,119514,AAPL,125.432,50
56407,149355,AAPL,166.529,100
14,181103,AAPL,112.203,100
91264,154577,AAPL,133.355,100
10003,176678,AAPL,102.582,100
77170,244244,AAPL,133.677,50
77170,103463,AAPL,155.012,50
295472,264410,AAPL,124.801,50
290847,104593,AAPL,130.135,50
68836,103463,AAPL,155.012,50
68836,104593,AAPL,130.135,50
83156,138031,AAPL,109.397,100
268744,270696,AAPL,110.129,50
215658,179214,AAPL,162.467,50
27974,121920,AAPL,128.428,100
69234,199951,AAPL,99.9862,100
206226,214591,AAPL,132.77,50
80670,179214,AAPL,162.467,50
93392,157310,AAPL,172.626,100
200283,122748,AAPL,173.53,50
80670,180224,AAPL,153.395,50
291225,180224,AAPL,153.395,50
4522,122748,AAPL,173.53,50
4522,135224,AAPL,176.667,50
20136,135224,AAPL,176.667,50
20136,191482,AAPL,179.431,50
296902,158804,AAPL,166.516,50
57227,158804,AAPL,166.516,50
57227,156886,AAPL,114.224,50
24715,156886,AAPL,114.224,50
24715,153642,AAPL,104.52,50
50879,253088,AAPL,105.146,50
50879,153642,AAPL,104.52,50
298628,157173,AAPL,126.058,50
62099,157173,AAPL,126.058,50
35269,191482,AAPL,179.431,50
266467,202956,AAPL,179.492,50
35269,190517,AAPL,181.594,50
94205,152977,AAPL,181.427,100
62099,136308,AAPL,112.062,50
208398,136308,AAPL,112.062,50
250099,113453,AAPL,150.765,50
87863,262933,AAPL,153.212,50
87863,113453,AAPL,150.765,50
98481,139023,AAPL,113.001,100
210982,192605,AAPL,158.578,50
62396,192605,AAPL,158.578,50
62396,298616,AAPL,103.642,50
99147,108827,AAPL,106.067,100
287856,164508,AAPL,110.723,50
278004,164508,AAPL,110.723,50
18984,173478,AAPL,118.812,100
62548,284024,AAPL,119.417,50
62548,160610,AAPL,122.873,50
54533,160610,AAPL,122.873,50
54533,190049,AAPL,125.044,50
213566,136308,AAPL,104.034,50
31207,211736,AAPL,108.797,50
31207,136308,AAPL,104.034,50
27280,128512,AAPL,120.369,100
74823,190049,AAPL,125.044,50
74823,267781,AAPL,127.173,50
280264,143629,AAPL,119.366,50
37909,143629,AAPL,119.366,50
283808,260927,AAPL,123.642,50
8696,114698,AAPL,130.445,100
37909,100805,AAPL,110.477,50
46702,208080,AAPL,110.921,50
82524,100805,AAPL,110.477,50
38771,282302,AAPL,125.747,50
257761,142180,AAPL,124.006,50
20939,112191,AAPL,126.702,100
38771,142180,AAPL,124.006,50
55358,187985,AAPL,131.134,100
82524,183934,AAPL,102.636,50
71488,183934,AAPL,102.636,50
278147,299373,AAPL,105.379,50
71146,247223,AAPL,131.206,50
71146,190766,AAPL,141.074,50
68512,114707,AAPL,115.961,100
41077,206494,AAPL,139.629,50
41077,123098,AAPL,139.965,50
270473,123098,AAPL,139.965,50
5414,190766,AAPL,141.074,50
5414,252564,AAPL,141.219,50
41750,179641,AAPL,142.809,100
205068,118373,AAPL,127.269,50
58288,118373,AAPL,127.269,50
278400,158664,AAPL,143.948,50
69306,127338,AAPL,161.588,100
58288,289159,AAPL,125.488,50
42446,180767,AAPL,99.8814,100
71488,219016,AAPL,104.158,50
69496,180726,AAPL,129.435,100
202175,158664,AAPL,143.948,50
44439,135606,AAPL,144.787,100
13439,178997,AAPL,167.302,100
299653,277059,AAPL,167.318,50
253612,140417,AAPL,168.474,50
47075,238159,AAPL,169.699,50
47075,140417,AAPL,168.474,50
79716,122658,AAPL,134.508,100
71629,108584,AAPL,101.071,100
24981,111610,AAPL,129.611,100
261886,215300,AAPL,133.565,50
29259,287794,AAPL,134.965,50
29259,168878,AAPL,125.774,50
535,168878,AAPL,125.774,50
535,137750,AAPL,102.883,50
30126,137750,AAPL,102.883,50
62026,213947,AAPL,128.668,50
82044,242790,AAPL,131.619,50
82044,142927,AAPL,132.127,50
62026,170531,AAPL,122.123,50
250046,170531,AAPL,122.123,50
35121,142927,AAPL,132.127,50
35121,166467,AAPL,151.802,50
21159,166467,AAPL,151.802,50
244874,136200,AAPL,162.396,50
21159,136200,AAPL,162.396,50
52043,133927,AAPL,168.3,100
31120,109266,AAPL,160.619,100
81221,209543,AAPL,160.919,50
232153,202125,AAPL,169.898,50
61425,149319,AAPL,170.775,100
81221,119995,AAPL,151.554,50
99897,119995,AAPL,151.554,50
99897,278742,AAPL,171.832,50
253350,140774,AAPL,175.889,50
30239,284170,AAPL,177.1,50
30239,140774,AAPL,175.889,50
296314,149993,AAPL,144.969,50
45864,149993,AAPL,144.969,50
45864,194993,AAPL,132.297,50
282131,194993,AAPL,132.297,50
7249,151003,AAPL,154.692,100
53986,109022,AAPL,153.138,100
224651,296528,AAPL,156.671,50
201184,144232,AAPL,172.317,50
46087,166066,AAPL,177.706,100
29269,167925,AAPL,146.348,100
274828,107297,AAPL,135.032,50
229576,107297,AAPL,135.032,50
66341,144232,AAPL,172.317,50
62114,224684,AAPL,178.12,50
62114,252258,AAPL,178.246,50
66341,171947,AAPL,144.203,50
73111,171947,AAPL,144.203,50
73111,163631,AAPL,120.54,50
200451,163631,AAPL,120.54,50
94053,153177,AAPL,136.991,100
80133,137501,AAPL,178.566,100
282893,132406,AAPL,178.822,50
62260,240036,AAPL,153.986,50
62260,187011,AAPL,155.777,50
288116,132682,AAPL,125.973,50
37925,132682,AAPL,125.973,50
37925,246452,AAPL,138.242,50
40687,107999,AAPL,139.378,100
53411,187011,AAPL,155.777,50
53411,173759,AAPL,128.019,50
81074,173759,AAPL,128.019,50
90012,146922,AAPL,102.987,100
81074,262662,AAPL,133.946,50
272468,185248,AAPL,113.44,50
59348,185248,AAPL,113.44,50
59348,131113,AAPL,106.822,50
299886,131113,AAPL,106.822,50
32884,189803,AAPL,128.994,100
29403,126038,AAPL,139.277,100
291701,147760,AAPL,145.19,50
6955,260989,AAPL,157.481,50
6955,147760,AAPL,145.19,50
267139,121417,AAPL,144.224,50
75467,179850,AAPL,128.041,100
72911,121417,AAPL,144.224,50
72911,105135,AAPL,158.924,50
280289,128157,AAPL,125.567,50
271937,229396,AAPL,126.415,50
76970,128157,AAPL,125.567,50
44275,105135,AAPL,158.924,50
44652,187512,AAPL,162.284,100
44275,153227,AAPL,107.423,50
76970,153227,AAPL,107.423,50
264991,276101,AAPL,162.533,50
77919,147751,AAPL,170.037,100
73397,181054,AAPL,172.097,100
208729,269645,AAPL,172.159,50
13756,132406,AAPL,178.822,50
13756,234421,AAPL,178.925,50
208355,134591,AAPL,110.399,50
79846,285780,AAPL,110.685,50
79846,134591,AAPL,110.399,50
296655,145567,AAPL,134.396,50
58487,145567,AAPL,134.396,50
58487,232922,AAPL,143.6,50
35245,166251,AAPL,124.456,100
26688,101035,AAPL,118.139,100
1823,247376,AAPL,129.5,50
1823,180509,AAPL,143.703,50
270782,180509,AAPL,143.703,50
64678,263378,AAPL,164.921,50
64678,172358,AAPL,165.628,50
99900,172358,AAPL,165.628,50
273634,162751,AAPL,176.131,50
99900,162751,AAPL,176.131,50
278165,177455,AAPL,177.459,50
7385,177455,AAPL,177.459,50
7385,283562,AAPL,155.972,50
88226,113482,AAPL,159.647,100
72116,168738,AAPL,168.31,100
9370,281412,AAPL,169.869,50
263559,212995,AAPL,170.815,50
9370,175060,AAPL,171.277,50
62016,175060,AAPL,171.277,50
62016,129197,AAPL,173.906,50
10949,258673,AAPL,125.029,50
10949,111351,AAPL,127.613,50
95644,111351,AAPL,127.613,50
95644,129197,AAPL,173.906,50
76510,101187,AAPL,113.287,100
267115,277752,AAPL,129.078,50
98561,150052,AAPL,130.356,100
41554,168226,AAPL,101.696,100
28273,272054,AAPL,103.164,50
28273,278000,AAPL,124.567,50
39507,125883,AAPL,128.97,100
7591,232926,AAPL,165.078,50
7591,127463,AAPL,168.672,50
233094,115247,AAPL,157.716,50
32785,115247,AAPL,157.716,50
32785,230604,AAPL,103.906,50
203646,123688,AAPL,104.161,50
74109,123688,AAPL,104.161,50
31483,176853,AAPL,139.385,100
51051,127463,AAPL,168.672,50
51051,123277,AAPL,170.367,50
233429,243211,AAPL,136.589,50
232975,128877,AAPL,137.029,50
4064,123277,AAPL,170.367,50
4064,128877,AAPL,137.029,50
11935,246526,AAPL,176.883,50
227320,197510,AAPL,177.221,50
11935,197510,AAPL,177.221,50
42448,264441,AAPL,164.244,50
42448,111592,AAPL,105.475,50
15432,111592,AAPL,105.475,50
96174,170777,AAPL,157.058,100
214682,112883,AAPL,124.512,50
15432,295027,AAPL,128.291,50
49916,112883,AAPL,124.512,50
82398,164259,AAPL,164.426,100
268530,288257,AAPL,114.774,50
49916,129335,AAPL,115.715,50
74109,129335,AAPL,115.715,50
40095,180084,AAPL,123.432,100
247638,287833,AAPL,128.209,50
79367,117057,AAPL,130.828,100
87545,121321,AAPL,143.7,100
79967,108918,AAPL,141.326,100
229776,109315,AAPL,114.154,50
24456,293057,AAPL,115.934,50
24456,109315,AAPL,114.154,50
85686,252757,AAPL,144.446,50
85686,183643,AAPL,145.472,50
202591,183643,AAPL,145.472,50
36669,123684,AAPL,153.132,100
41347,113851,AAPL,117.122,100
94350,279116,AAPL,153.909,50
94350,121523,AAPL,169.557,50
262522,121523,AAPL,169.557,50
6903,195222,AAPL,179.148,100
39200,132546,AAPL,177.735,100
60521,104864,AAPL,142.72,100
263116,136520,AAPL,117.519,50
9819,224834,AAPL,117.933,50
9819,136520,AAPL,117.519,50
93200,274222,AAPL,160.381,50
93200,145207,AAPL,162.544,50
200625,118802,AAPL,160.914,50
54867,118802,AAPL,160.914,50
54867,118463,AAPL,152.661,50
41230,118463,AAPL,152.661,50
41230,274776,AAPL,132.449,50
67675,175352,AAPL,133.444,100
